pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,result,commit_size,files_changed,warnings,tests_failed,previous_failure_rate
gitlab-user-session-service-build-test-deploy,pipeline/1025472/job/2420036,2026-05-26T12:24:00,GitLab CI,platform/user-session-service,feature/auth-jwt,c7259be212ccc14107aa18029261ba9ffb7f5e71,dependabot[bot],Rust,macos-latest,,2878,2178,494,test,Timeout,DEPLOY_TIMEOUT,Running with gitlab-runner 17.x | stage=test | $ make test | kubectl rollout status deployment/user-session-service -n ml-staging --timeout=300s | timed out waiting for the condition | ERROR: Job failed: exit code 1,MEDIUM,45.81,11622,1,False,False,False,FAIL,55,36,14,0,0.268
ado-e2e-test-suite-security-scan,20260617.29,2026-06-11T19:15:00,Azure DevOps,qa/e2e-test-suite,develop,cac78325b1002ee5dcfa926e06a68cd60fec73cb,akash_mlops,Java,ubuntu-latest,AWS,482,1088,949,deploy,Network Error,API_GATEWAY_TIMEOUT,##[section]Starting: deploy | Agent job on Azure Pipelines | curl -fsS https://e2e-test-suite.prod.internal.example.com/healthz | OpenSSL SSL_connect: Connection reset by peer in connection to 10.231.193.149:3108 | ##[error]Bash exited with code 1,HIGH,43.81,22972,2,False,False,False,FAIL,32,28,8,0,0.403
jenkins-reporting-dashboard-build-test-deploy,reporting-dashboard/develop#22673,2026-04-15T14:02:00,Jenkins,reporting/reporting-dashboard,develop,4ed3cdcc292d73999aca4754b458cf4c08af5383,devops-bot,NodeJS,macos-latest,On-Prem,730,867,0,test,Test Failure,PYTEST_ASSERTION,"[Pipeline] stage(test) | [Pipeline] sh | npm test -- --runInBand | FAIL src/payments/controller.spec.ts | Expected mock function to have been called once, received 0 calls",HIGH,48.35,22570,2,True,False,False,FAIL,82,22,12,14,0.434
gha-kafka-stream-processor-deploy-staging,118000846883-2,2026-04-25T17:10:00,GitHub Actions,data/kafka-stream-processor,hotfix/urgente,05cdb42e09b399e0e2de5618561c9a337f5041d1,isuru_devops,Rust,ubuntu-latest,AWS,1603,1532,0,test,Test Failure,PYTEST_ASSERTION,"Run test job on ubuntu-latest | ##[group]refs/heads/hotfix/urgente | pytest -q /workspace/kafka-stream-processor/src/models.rs | FAILED OrderServiceTest.java::test_features_contract - assert {""status"":""ok""} == {""status"":""error""} | short_sha=05cdb42e",HIGH,60.42,6116,2,False,False,False,FAIL,21,11,8,1,0.374
gha-billing-api-deploy-staging,118000942322-2,2026-05-18T23:51:00,GitHub Actions,finance/billing-api,hotfix/urgent-rollout,b1e1458c8e31a7c52681482e7e99bf75da9e0cc4,maria_sre,Go,windows-latest,GCP,164,813,340,test,Resource Exhaustion,NODE_HEAP_OUT_OF_MEMORY,Run test job on ubuntu-latest | ##[group]refs/heads/hotfix/urgent-rollout | javac | java.lang.OutOfMemoryError: Java heap space during test compilation; MAVEN_OPTS=-Xmx1024m | Error: Process completed with exit code 1,CRITICAL,95.27,26975,2,False,False,True,FAIL,92,2,8,0,0.905
circleci-ci-templates-security-scan,757d5cfa-b183-5fbb-a852-119bdc8f0be5,2026-04-16T23:59:00,CircleCI,devops/ci-templates,release/2026.07,1a050e83909e360997535066593ac69dd69a607c,data_pipeline_bot,Go,windows-latest,On-Prem,390,1485,311,test,Resource Exhaustion,OOM_KILLED,CircleCI step test | working_directory=~/project/ci-templates | npm run build | FATAL ERROR: Reached heap limit Allocation failed - JavaScript heap out of memory | address=0x96a10c9654ec | Exited with code 1,HIGH,83.12,25446,1,False,False,False,FAIL,14,8,14,0,0.353
circleci-kafka-stream-processor-security-scan,ace35cca-2b28-5151-aaff-244c6d474ce0,2026-05-22T06:14:00,CircleCI,data/kafka-stream-processor,dependabot/npm_and_yarn/lodash-4.17.21,3f9f958d14fcad014c0eeb6bc8a146ba0df275b4,isuru_devops,Go,windows-latest,AWS,2513,929,630,build,Timeout,TEST_TIMEOUT,CircleCI step build | working_directory=~/project/kafka-stream-processor | pytest tests/integration --timeout=300 | TimeoutExpired: test suite exceeded 300 seconds while waiting for service at https://kafka-stream-processor.prod.internal.example.com/healthz,MEDIUM,83.99,11273,3,False,False,False,FAIL,86,23,7,0,0.661
circleci-payment-gateway-service-deploy-staging,2f23449f-9b1e-57c0-997c-01c4eaf17206,2026-04-08T06:59:00,CircleCI,payments/payment-gateway-service,develop,b6d695503d44825743dcf49bf9cd8d97e03b4904,renovate[bot],C++,self-hosted-linux,GCP,224,186,157,build,Permission Error,GITHUB_TOKEN_PERMISSION_DENIED,CircleCI step build | working_directory=~/project/payment-gateway-service | kubectl apply -f k8s/deployment.yaml -n ml-staging | Error from server (Forbidden): serviceaccount ci-deployer cannot patch deployments.apps in namespace ml-staging | Exited with code 1,CRITICAL,69.43,7955,0,False,False,False,FAIL,61,10,6,0,0.611
circleci-energy-forecasting-pipeline-security-scan,f2b5b055-a80f-567e-8614-374d6d0d81f8,2026-06-10T11:05:00,CircleCI,mlops/energy-forecasting-pipeline,ci/cd-proyecto,1eb3902eefbd5597f77406348f66c0959995732a,platform_admin,Rust,macos-latest,AWS,389,205,103,deploy,Deployment Failure,K8S_ROLLOUT_TIMEOUT,CircleCI step deploy | working_directory=~/project/energy-forecasting-pipeline | helm upgrade --install energy-forecasting-pipeline charts/app -n staging | Error: UPGRADE FAILED: cannot patch Deployment: spec.template.spec.containers[0].image: Invalid value 123456789012.dkr.ecr.us-east-1.amazonaws.com/energy-forecasting-pipeline:1eb3902e,HIGH,74.75,2972,0,False,True,False,FAIL,23,3,2,0,0.17
gha-customer-profile-api-deploy-staging,118000950020-3,2026-05-20T23:07:00,GitHub Actions,core/customer-profile-api,develop,ab7404648a9d93cf5eca3963db77fcd683bb730e,nimal_backend,NodeJS,ubuntu-latest,GCP,194,289,916,deploy,Deployment Failure,ROLLBACK_REQUIRED,Run deploy job on ubuntu-latest | ##[group]refs/heads/develop | kubectl describe pod | Warning FailedScheduling: 0/6 nodes are available: insufficient memory | namespace=ml-staging,CRITICAL,45.5,20914,2,False,False,True,FAIL,88,5,14,0,0.41
gitlab-data-ingestion-service-deploy-staging,pipeline/1021079/job/2410366,2026-05-12T21:36:00,GitLab CI,data/data-ingestion-service,feature/model-registry,90a2bed531908231bfca96bc5c6e56ea757a4851,devops-bot,Java,ubuntu-latest,Azure,1264,1282,671,deploy,Security Scan Failure,DEPENDABOT_ALERT,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | trivy image --exit-code 1 registry.gitlab.com/data-ingestion-service:90a2bed5 | CRITICAL CVE-2024-2744 found in openssl package; fixed version available | ERROR: Job failed: exit code 1,HIGH,73.44,8285,1,False,False,False,FAIL,78,21,18,0,0.353
gha-ci-templates-build-test-deploy,118001029394-2,2026-06-09T07:27:00,GitHub Actions,devops/ci-templates,feature/pagos,62ce05a2101300d997b4c94f9e57023ee6709a96,release_manager,Java,windows-latest,AWS,527,919,519,deploy,Security Scan Failure,SEMGREP_BLOCKING_FINDING,Run deploy job on ubuntu-latest | ##[group]refs/heads/feature/pagos | snyk test --severity-threshold=high | ✗ High severity vulnerability found in lodash; upgrade to patched version before release,CRITICAL,36.17,23213,1,False,False,False,FAIL,66,40,21,0,0.874
ado-terraform-infra-security-scan,20260628.24,2026-04-25T18:06:00,Azure DevOps,infra/terraform-infra,release/2026.06,43c8a9e12d9f30388d6e6cbfe9220156dc18e2d0,junior_juan,NodeJS,ubuntu-latest,On-Prem,517,586,604,test,Dependency Error,NPM_E404,##[section]Starting: test | Agent job on Azure Pipelines | go mod download | verifying github.com/company/notifications@v0.0.15: checksum mismatch in go.sum | ##[error]Bash exited with code 1,HIGH,54.56,21395,0,False,False,False,FAIL,35,39,8,0,0.822
gitlab-energy-forecasting-pipeline-ci,pipeline/1016543/job/2400390,2026-06-04T15:37:00,GitLab CI,mlops/energy-forecasting-pipeline,feature/pagos,440221ddae3d2b5a1186474dc00ce7c79c9c1fd9,nimal_backend,Java,windows-latest,Azure,1698,686,906,deploy,Security Scan Failure,TRIVY_CRITICAL_CVE,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | bandit -r src | Issue: [B105:hardcoded_password_string] Possible hardcoded password at /home/jenkins/workspace/energy-forecasting-pipeline/src/main/java/com/company/billing/Service.java:208 | ERROR: Job failed: exit code 1,HIGH,87.88,12162,3,False,False,False,FAIL,17,37,21,0,0.313
gitlab-terraform-infra-pr-validation,pipeline/996874/job/2357120,2026-04-30T01:47:00,GitLab CI,infra/terraform-infra,feature/auth-jwt,1c66aed2eb5f0d1ed0549c171e5488a5cfac28a7,qa_automation,NodeJS,ubuntu-latest,AWS,331,1063,779,test,Resource Exhaustion,CPU_LIMIT_EXCEEDED,Running with gitlab-runner 17.x | stage=test | $ make test | pytest tests/ | worker process was killed by signal 9 (SIGKILL); container memory limit 4096Mi exceeded,CRITICAL,82.79,18207,1,False,False,False,FAIL,84,23,3,0,0.264
jenkins-mobile-backend-deploy-staging,mobile-backend/feature-order-events#28381,2026-06-06T05:59:00,Jenkins,mobile/mobile-backend,feature/order-events,5dcd73cc3876e0a3b734731628331687e02427d1,nimal_backend,C++,windows-latest,GCP,1096,1387,366,deploy,Network Error,API_GATEWAY_TIMEOUT,"[Pipeline] stage(deploy) | [Pipeline] sh | pip install spring-boot-starter-web | HTTPSConnectionPool(host='pypi.org', port=443): Read timed out. (read timeout=15)",HIGH,67.47,3933,2,False,False,True,FAIL,88,41,10,0,0.551
ado-kafka-stream-processor-nightly-regression,20260614.24,2026-04-26T08:27:00,Azure DevOps,data/kafka-stream-processor,main,c997d5c8bd62618cd943e477b59937d7a7f3e507,security_scan_bot,NodeJS,windows-latest,Azure,543,709,336,build,Resource Exhaustion,CPU_LIMIT_EXCEEDED,##[section]Starting: build | Agent job on Azure Pipelines | docker build . | no space left on device while writing /var/lib/docker/overlay2/0182f7ff471107c806da/diff/app/node_modules | ##[error]Bash exited with code 1,HIGH,97.16,10938,3,False,False,False,FAIL,62,41,8,0,0.876
jenkins-billing-api-deploy-staging,billing-api/dependabot-npm-and-yarn-#27670,2026-05-30T17:59:00,Jenkins,finance/billing-api,dependabot/npm_and_yarn/lodash-4.17.21,9ea485fb962657547a591e83b1da786b5ee8e3c1,qa_automation,NodeJS,macos-latest,GCP,1496,280,981,deploy,Deployment Failure,K8S_ROLLOUT_TIMEOUT,[Pipeline] stage(deploy) | [Pipeline] sh | kubectl rollout status deployment/billing-api -n ml-staging --timeout=180s | error: deployment exceeded its progress deadline | image=123456789012.dkr.ecr.us-east-1.amazonaws.com/billing-api:9ea485fb | script returned exit code 1,HIGH,57.7,15317,1,False,False,False,FAIL,94,3,9,0,0.375
ado-deploypilot-ai-pr-validation,20260627.28,2026-06-05T07:09:00,Azure DevOps,devops/deploypilot-ai,feature/model-registry,3341923b3589bc3a12e705f2794c95c3408e2f5d,sara_platform,C++,ubuntu-latest,On-Prem,53,318,82,test,Dependency Error,PIP_RESOLUTION_IMPOSSIBLE,##[section]Starting: test | Agent job on Azure Pipelines | go mod download | verifying github.com/company/features@v0.0.15: checksum mismatch in go.sum,HIGH,65.18,5826,1,False,False,False,FAIL,2,3,0,0,0.129
circleci-order-fulfillment-service-nightly-regression,527ae998-b38a-5829-9ae2-7ddb3b162359,2026-04-09T15:04:00,CircleCI,commerce/order-fulfillment-service,feature/auth-jwt,ae3e9bbcc5d8b6969b231e4f3c4d11608d0226ce,junior_juan,C++,macos-latest,AWS,198,478,0,build,Build Failure,GO_BUILD_FAILED,CircleCI step build | working_directory=~/project/order-fulfillment-service | cargo build --release | error[E0432]: unresolved import crate::auth at C:\agent\_work\1\s\src\reports\service.cpp:47:34 | Exited with code 1,MEDIUM,47.49,6637,3,False,False,False,FAIL,55,15,12,0,0.513
jenkins-energy-forecasting-pipeline-security-scan,energy-forecasting-pipeline/bugfix-payment-webhook#22508,2026-04-14T05:37:00,Jenkins,mlops/energy-forecasting-pipeline,bugfix/payment-webhook,1d66d4b2f0e03eca825b0b0b249ebeee6f19632b,akash_mlops,NodeJS,windows-latest,AWS,125,240,34,test,Network Error,API_GATEWAY_TIMEOUT,"[Pipeline] stage(test) | [Pipeline] sh | npm ci | request to https://registry.npmjs.org/guava failed, reason: getaddrinfo EAI_AGAIN registry.npmjs.org",HIGH,51.76,22869,2,False,False,False,FAIL,42,23,10,0,0.643
jenkins-user-session-service-ci,user-session-service/feature-model-registry#24113,2026-04-28T14:46:00,Jenkins,platform/user-session-service,feature/model-registry,c3de2f25b2e56f35be9c36ba4574b7a5b4d69cba,sara_platform,Python,ubuntu-latest,AWS,320,289,75,build,Network Error,REGISTRY_504,"[Pipeline] stage(build) | [Pipeline] sh | pip install lodash | HTTPSConnectionPool(host='pypi.org', port=443): Read timed out. (read timeout=15)",HIGH,75.24,823,1,False,False,False,FAIL,15,1,3,0,0.221
ado-auth-service-release,20260605.31,2026-05-29T01:18:00,Azure DevOps,security/auth-service,feature/pagos,ceb6da55aab67e6415ae96a1952801435a6265af,qa_automation,C++,windows-latest,Azure,3301,1470,123,build,Timeout,MAVEN_DOWNLOAD_TIMEOUT,##[section]Starting: build | Agent job on Azure Pipelines | docker pull docker.io/company/auth-service:ceb6da55 | context deadline exceeded after 120s; registry did not respond,MEDIUM,72.7,21890,4,False,False,False,FAIL,80,16,4,0,0.209
gha-ml-training-pipeline-security-scan,118001031579-2,2026-06-09T17:04:00,GitHub Actions,mlops/ml-training-pipeline,hotfix/urgent-rollout,9f49452f36485bee031483f6f172f410813888df,akash_mlops,Go,macos-latest,Azure,576,141,1044,build,Security Scan Failure,OWASP_DEP_CHECK_FAIL,Run build job on ubuntu-latest | ##[group]refs/heads/hotfix/urgent-rollout | snyk test --severity-threshold=high | ✗ High severity vulnerability found in gin-gonic/gin; upgrade to patched version before release | Error: Process completed with exit code 1,HIGH,37.82,3260,1,False,False,False,FAIL,27,26,8,0,0.451
circleci-fraud-detection-api-nightly-regression,1f3c3769-ad35-573d-b2ed-b31ac3673e53,2026-04-07T02:21:00,CircleCI,platform-team/fraud-detection-api,feature/auth-jwt,bcf7a5f1413be5139e79f99c0fb02743932038f7,maria_sre,C++,windows-latest,Azure,1048,395,0,test,Test Failure,GO_TEST_FAILED,"CircleCI step test | working_directory=~/project/fraud-detection-api | npm test -- --runInBand | FAIL src/auth/service.spec.ts | Expected mock function to have been called once, received 0 calls | Exited with code 1",MEDIUM,35.28,9298,3,True,False,False,FAIL,47,5,12,13,0.61
jenkins-analytics-etl-deploy-staging,analytics-etl/feature-pagos#26961,2026-05-24T09:40:00,Jenkins,data/analytics-etl,feature/pagos,dd79a42827df9bccc656d7214e2d886e1c3179b5,data_pipeline_bot,Go,ubuntu-latest,On-Prem,1757,970,1090,build,Permission Error,AWS_ACCESS_DENIED,[Pipeline] stage(build) | [Pipeline] sh | gh api repos/data/analytics-etl/actions/secrets | HTTP 403: Resource not accessible by integration; GITHUB_TOKEN requires actions:write | script returned exit code 1,HIGH,44.44,22072,0,False,False,False,FAIL,37,20,3,0,0.36
gha-deploypilot-ai-release,118000872695-2,2026-05-01T23:37:00,GitHub Actions,devops/deploypilot-ai,renovate/python-requests-2.x,42b34b4fc2d82abc196d67d6ebd3c4da218b006b,security_scan_bot,Go,windows-latest,AWS,552,998,1092,test,Dependency Error,MAVEN_DEPENDENCY_RESOLUTION,Run test job on ubuntu-latest | ##[group]refs/heads/renovate/python-requests-2.x | job failed before post-step summary was published; check previous console lines for the first error | run_id=118000872695-2 | Error: Process completed with exit code 1,MEDIUM,41.86,14580,1,False,False,False,FAIL,69,17,5,0,0.416
circleci-customer-profile-api-nightly-regression,342fecec-a0c0-59f2-87ce-92c4ce7ddf01,2026-04-23T13:47:00,CircleCI,core/customer-profile-api,bugfix/payment-webhook,f112e6dbf85254b21ab7b2f3b90dc5bdbb824d77,github-actions[bot],Go,macos-latest,Azure,1338,521,1040,build,Security Scan Failure,OWASP_DEP_CHECK_FAIL,CircleCI step build | working_directory=~/project/customer-profile-api | semgrep ci | Blocking finding: command injection risk in /builds/customer-profile-api/models/handler.go:210; rule python.lang.security.audit.subprocess-shell-true,HIGH,53.32,22480,1,False,False,False,FAIL,32,26,8,0,0.582
gitlab-notification-service-deploy-staging,pipeline/1023395/job/2415472,2026-04-13T21:56:00,GitLab CI,messaging/notification-service,main,53f3b18a76aa0bcc6be68232f33b75e28ee366ec,security_scan_bot,NodeJS,ubuntu-latest,GCP,717,150,545,build,Configuration Error,ENV_VAR_MISSING,"Running with gitlab-runner 17.x | stage=build | $ make build | actionlint .github/workflows/deploypilot-ci.yml | .github/workflows/deploypilot-ci.yml:69:63: unexpected key ""runs_on""; did you mean ""runs-on""?",HIGH,49.99,8086,0,False,False,False,FAIL,31,1,6,0,0.527
gitlab-deploypilot-ai-release,pipeline/992822/job/2348208,2026-04-22T20:12:00,GitLab CI,devops/deploypilot-ai,hotfix/urgent-rollout,f8c5761a1356458077318bd7d8943f081dde11ca,devops-bot,Java,windows-latest,On-Prem,939,1429,1183,deploy,Configuration Error,INVALID_SECRET_REFERENCE,"Running with gitlab-runner 17.x | stage=deploy | $ make deploy | pipeline step failed after retry; logs were truncated after runner output limit, final exit status=1 | repository=deploypilot-ai | ERROR: Job failed: exit code 1",HIGH,64.67,16277,1,False,False,False,FAIL,20,9,11,0,0.317
ado-user-session-service-nightly-regression,20260622.28,2026-06-02T12:51:00,Azure DevOps,platform/user-session-service,main,addec916bc2feaa5bb0c00bfc20d8732f0ca9c21,data_pipeline_bot,Rust,ubuntu-latest,AWS,75,297,198,build,Configuration Error,INVALID_WORKFLOW_YAML,##[section]Starting: build | Agent job on Azure Pipelines | helm template charts/app -f values-staging.yaml | YAML parse error on charts/app/templates/deployment.yaml: mapping values are not allowed in this context | ##[error]Bash exited with code 1,HIGH,26.21,1194,1,False,False,False,FAIL,18,4,0,0,0.051
gha-notification-service-build-test-deploy,118001061476-1,2026-04-12T18:30:00,GitHub Actions,messaging/notification-service,main,1b4161abd953da9235dcf7157a6bcba6c38ae661,akash_mlops,C++,self-hosted-linux,On-Prem,1741,1156,1174,deploy,Deployment Failure,K8S_ROLLOUT_TIMEOUT,Run deploy job on ubuntu-latest | ##[group]refs/heads/main | kubectl describe pod | Warning FailedScheduling: 0/6 nodes are available: insufficient memory | namespace=staging | Error: Process completed with exit code 1,CRITICAL,40.51,15685,1,False,True,False,FAIL,15,40,12,0,0.778
circleci-reporting-dashboard-pr-validation,fe7a6f2c-6121-5771-804a-7b1515dfb715,2026-06-11T17:46:00,CircleCI,reporting/reporting-dashboard,main,763398452969d1bd481d4e011a09522dc2b82af0,carlos_dev,Rust,macos-latest,GCP,1594,974,458,test,Resource Exhaustion,JAVA_HEAP_SPACE,CircleCI step test | working_directory=~/project/reporting-dashboard | docker build . | no space left on device while writing /var/lib/docker/overlay2/85975bc06acbc015ef13/diff/app/node_modules,CRITICAL,94.52,13543,1,False,False,True,FAIL,30,40,7,0,0.845
