pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,result,commit_size,files_changed,warnings,tests_failed,previous_failure_rate
gitlab-deploypilot-ai-security-scan,pipeline/925281/job/2199627,2025-12-21T21:37:00,GitLab CI,devops/deploypilot-ai,develop,409b362d54e32adb9c673e3d9dd139bccba39d41,qa_automation,Go,windows-latest,On-Prem,168,536,36,None,None,None,Running with gitlab-runner 17.x | stage=build | $ make build | artifact deploypilot-ai:409b362d published | all required checks passed | warning: 2 non-blocking linter warnings recorded,None,13.83,2251,1,FALSE,FALSE,FALSE,PASS,15,4,2,0,0.031
gha-notification-service-nightly-regression,118000205855-3,2025-11-20T05:52:00,GitHub Actions,messaging/notification-service,main,951b6ca17e84c8377735d843a44b016c6b8bde27,qa_automation,Go,self-hosted-linux,Azure,706,225,282,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/main | artifact notification-service:951b6ca1 published | all required checks passed,None,44.56,1539,0,FALSE,FALSE,FALSE,PASS,11,4,2,0,0.121
ado-data-ingestion-service-release,20260614.25,2026-05-02T22:10:00,Azure DevOps,data/data-ingestion-service,develop,e4042360a0d09f55cb00c23b97c393b0dff253fb,platform_admin,NodeJS,self-hosted-linux,AWS,1796,1245,199,test,Network Error,APT_NETWORK_FAIL,##[section]Starting: test | Agent job on Azure Pipelines | apt-get update | Temporary failure resolving archive.ubuntu.com; runner network check failed,HIGH,54.32,9632,2,FALSE,FALSE,FALSE,FAIL,14,4,12,0,0.806
gha-internal-api-gateway-release,118000046015-2,2025-10-12T07:33:00,GitHub Actions,platform/internal-api-gateway,dependabot/npm_and_yarn/lodash-4.17.21,32a84eec61e18eaa8159f38cea0fce64646dd27c,security_scan_bot,Go,windows-latest,AWS,590,209,322,None,None,None,Run ci job on ubuntu-latest | ##[group]refs/heads/dependabot/npm_and_yarn/lodash-4.17.21 | 2025-10-12 07:33:00 checkout 32a84eec | dependencies restored from cache | build and tests completed successfully,None,71.73,5473,1,FALSE,FALSE,FALSE,PASS,11,6,2,0,0.012
ado-customer-profile-api-build-test-deploy,20260604.49,2025-11-04T23:13:00,Azure DevOps,core/customer-profile-api,feature/pagos,b4542945c3631fbf6d8b8da90c06efd56ccef179,sara_platform,C++,ubuntu-latest,AWS,479,493,230,None,None,None,##[section]Starting: deploy | Agent job on Azure Pipelines | health check passed for https://customer-profile-api.staging.internal.example.com/healthz | deployment marked successful | warning: 3 non-blocking linter warnings recorded,None,17.43,919,1,FALSE,FALSE,FALSE,PASS,5,13,3,0,0.116
ado-order-fulfillment-service-release,20260616.23,2026-04-17T23:18:00,Azure DevOps,commerce/order-fulfillment-service,feature/auth-jwt,76759fe723f11416ccb9038d91e87558876bdc98,devops-bot,Go,windows-latest,AWS,1751,227,424,test,Resource Exhaustion,NODE_HEAP_OUT_OF_MEMORY,##[section]Starting: test | Agent job on Azure Pipelines | pytest tests/ | worker process was killed by signal 9 (SIGKILL); container memory limit 4096Mi exceeded,CRITICAL,94.6,30305,1,FALSE,FALSE,FALSE,FAIL,30,12,4,0,0.488
ado-search-api-nightly-regression,20260621.57,2025-11-12T07:38:00,Azure DevOps,search/search-api,bugfix/payment-webhook,8e31171b63c6d7c134f636ac1cdc0195b08997dc,data_pipeline_bot,NodeJS,windows-latest,AWS,559,76,277,None,None,None,##[section]Starting: security-scan | Agent job on Azure Pipelines | dependency audit completed with no blocking vulnerabilities | status=success,None,28.31,2444,0,FALSE,FALSE,FALSE,PASS,6,7,2,0,0.032
jenkins-notification-service-build-test-deploy,notification-service/feature-auth-jwt#7027,2025-11-25T09:16:00,Jenkins,messaging/notification-service,feature/auth-jwt,c80b81dcbfc887998fb7b038d8029df7cf33dc1e,junior_juan,C++,windows-latest,GCP,460,478,68,None,None,None,[Pipeline] stage(build) | [Pipeline] sh | artifact notification-service:c80b81dc published | all required checks passed | warning: 3 non-blocking linter warnings recorded,None,67.3,3835,0,FALSE,FALSE,FALSE,PASS,6,6,3,0,0.019
circleci-rag-qa-service-release,ba24ae19-3908-59ec-ad73-cc280d0beadd,2025-12-18T19:10:00,CircleCI,platform-team/rag-qa-service,main,93c96c7c2dc988127ef44cc8c471081c994241b7,isuru_devops,C++,macos-latest,GCP,775,200,467,None,None,None,CircleCI step security-scan | working_directory=~/project/rag-qa-service | dependency audit completed with no blocking vulnerabilities | status=success | warning: 3 non-blocking linter warnings recorded,None,30.27,5464,0,TRUE,FALSE,FALSE,PASS,34,4,3,0,0.234
circleci-energy-forecasting-pipeline-build-test-deploy,31164f2b-5ec2-5fa3-a081-84a3f9303933,2026-04-03T01:42:00,CircleCI,mlops/energy-forecasting-pipeline,bugfix/payment-webhook,eac5fdb6607ae02c19174dddcfb58cb6e8ca7b23,maria_sre,Rust,macos-latest,GCP,243,1252,134,test,Dependency Error,NPM_E404,CircleCI step test | working_directory=~/project/energy-forecasting-pipeline | npm ci | npm ERR! code ETARGET | npm ERR! notarget No matching version found for tokio@9.99.9 | package-lock.json out of sync,MEDIUM,84.48,12703,1,FALSE,FALSE,FALSE,FAIL,30,22,7,0,0.628
gha-order-fulfillment-service-nightly-regression,118000084437-1,2025-10-21T17:25:00,GitHub Actions,commerce/order-fulfillment-service,release/2026.06,e7602bd401afb99256182ea61ed5b347854fefd9,maria_sre,Python,macos-latest,On-Prem,573,243,96,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/release/2026.06 | artifact order-fulfillment-service:e7602bd4 published | all required checks passed,None,29.15,3817,1,TRUE,FALSE,FALSE,PASS,27,4,3,0,0.179
gha-risk-scoring-service-pr-validation,118000336556-2,2025-12-22T04:25:00,GitHub Actions,risk/risk-scoring-service,release/2026.07,ef323ea035597e3465e7a60b89c52d8dd28036bf,akash_mlops,Go,macos-latest,AWS,737,500,272,None,None,None,Run test job on ubuntu-latest | ##[group]refs/heads/release | Go unit and integration tests passed | coverage report uploaded | no deployment rollback required | warning: 2 non-blocking linter warnings recorded,None,66.49,860,0,FALSE,FALSE,FALSE,PASS,16,7,2,0,0.23
gitlab-energy-forecasting-pipeline-security-scan,pipeline/1001832/job/2368041,2026-05-09T00:36:00,GitLab CI,mlops/energy-forecasting-pipeline,release/2026.07,438b1016646fb0b10cb9c7cb7cd1d4bf5d93f9f3,junior_juan,NodeJS,macos-latest,On-Prem,321,470,1785,deploy,Deployment Failure,HELM_UPGRADE_FAILED,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | kubectl describe pod | Warning FailedScheduling: 0/6 nodes are available: insufficient memory | namespace=dev,HIGH,80.26,13228,4,FALSE,TRUE,FALSE,FAIL,58,39,3,0,0.638
gitlab-inventory-sync-worker-nightly-regression,pipeline/996081/job/2355380,2026-04-28T16:11:00,GitLab CI,ops/inventory-sync-worker,master,caf5f690a1288461af761e0f5b8cee5353b81382,platform_admin,Java,windows-latest,GCP,2140,1639,491,deploy,Timeout,DEPLOY_TIMEOUT,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | pytest tests/integration --timeout=300 | TimeoutExpired: test suite exceeded 300 seconds while waiting for service at https://inventory-sync-worker.prod.internal.example.com/healthz,MEDIUM,86.81,3849,3,FALSE,FALSE,FALSE,FAIL,49,33,4,0,0.495
circleci-reporting-dashboard-pr-validation,dbcac59a-b362-51ae-b957-458ecfb37fbf,2026-04-01T18:09:00,CircleCI,reporting/reporting-dashboard,feature/order-events,e80d6de2a144c23061ebcb8af48698bb7fcbab03,isuru_devops,Rust,ubuntu-latest,Azure,310,258,227,build,Timeout,MAVEN_DOWNLOAD_TIMEOUT,CircleCI step build | working_directory=~/project/reporting-dashboard | docker pull 123456789012.dkr.ecr.us-east-1.amazonaws.com/reporting-dashboard:e80d6de2 | context deadline exceeded after 120s; registry did not respond | Exited with code 1,HIGH,37.18,5664,1,FALSE,FALSE,FALSE,FAIL,18,2,2,0,0.293
circleci-kafka-stream-processor-deploy-staging,e356a3c0-4595-57c5-8b76-6eb20eab3605,2026-04-15T18:26:00,CircleCI,data/kafka-stream-processor,hotfix/urgente,479a39363d7f3929364107b8ceb10e9e65f3514e,dependabot[bot],Rust,ubuntu-latest,On-Prem,541,1412,0,build,Build Failure,GO_BUILD_FAILED,CircleCI step build | working_directory=~/project/kafka-stream-processor | command returned non-zero status during build; detailed tool output was written above and summary artifact was not created | sha=479a3936 | Exited with code 1,MEDIUM,37.71,6642,3,FALSE,FALSE,FALSE,FAIL,48,34,9,0,0.614
jenkins-payment-gateway-service-release,payment-gateway-service/master#7026,2025-11-25T10:00:00,Jenkins,payments/payment-gateway-service,master,69c6f70d4bac641dc5e37a85154641f42cfab3ef,qa_automation,Go,windows-latest,On-Prem,102,295,487,None,None,None,[Pipeline] stage(test) | [Pipeline] sh | Go unit and integration tests passed | coverage report uploaded | no deployment rollback required,None,22.86,5016,0,TRUE,FALSE,FALSE,PASS,20,7,2,0,0.017
gha-e2e-test-suite-security-scan,118000223191-1,2025-11-24T14:27:00,GitHub Actions,qa/e2e-test-suite,hotfix/urgent-rollout,18ddc95a683873a3d9d5bf55d2ae6646c5172f67,isuru_devops,Python,macos-latest,Azure,460,578,197,None,None,None,Run security-scan job on ubuntu-latest | ##[group]refs/heads/hotfix/urgent-rollout | dependency audit completed with no blocking vulnerabilities | status=success | warning: 4 non-blocking linter warnings recorded,None,71.78,1352,0,FALSE,FALSE,FALSE,PASS,27,9,4,0,0.291
jenkins-rag-qa-service-deploy-staging,rag-qa-service/feature-order-events#30481,2026-04-22T05:48:00,Jenkins,platform-team/rag-qa-service,feature/order-events,7d0409408c405b2ebcbe5f5f42ab4e5a32640d04,devops-bot,Rust,macos-latest,On-Prem,1650,434,1799,deploy,Deployment Failure,ROLLBACK_REQUIRED,[Pipeline] stage(deploy) | [Pipeline] sh | helm upgrade --install rag-qa-service charts/app -n staging | Error: UPGRADE FAILED: cannot patch Deployment: spec.template.spec.containers[0].image: Invalid value 123456789012.dkr.ecr.us-east-1.amazonaws.com/rag-qa-service:7d040940 | script returned exit code 1,HIGH,76.12,11395,1,FALSE,FALSE,FALSE,FAIL,47,37,2,0,0.658
gitlab-customer-profile-api-ci,pipeline/1011535/job/2389382,2026-05-26T15:16:00,GitLab CI,core/customer-profile-api,dependabot/npm_and_yarn/lodash-4.17.21,31ca8d61ed83c93db1e01ec05a9e1c57688f8f8b,platform_admin,Java,macos-latest,GCP,2318,1110,604,test,Timeout,JOB_TIMEOUT,Running with gitlab-runner 17.x | stage=test | $ make test | mvn -B test | Build timed out after 20 minutes; last log line from Surefire: waiting for forked JVM | ERROR: Job failed: exit code 1,HIGH,62.49,17149,1,FALSE,FALSE,TRUE,FAIL,52,31,8,0,0.838
gitlab-fraud-detection-api-build-test-deploy,pipeline/902839/job/2150253,2025-11-11T08:36:00,GitLab CI,platform-team/fraud-detection-api,feature/auth-jwt,1bf50ae3f77d0c2e80947aedb9a376552c8eeaba,devops-bot,C++,windows-latest,GCP,597,772,781,None,None,None,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | health check passed for https://fraud-detection-api.prod.internal.example.com/healthz | deployment marked successful,None,50.9,13101,2,FALSE,FALSE,FALSE,PASS,25,29,5,0,0.433
circleci-feature-store-ci,e9c40f2e-71be-51c5-a55f-9e9fe6af7085,2026-06-08T02:28:00,CircleCI,mlops/feature-store,bugfix/payment-webhook,cf1cbd0a075a6a64b0dca558c085e859fb9602b7,carlos_dev,C++,ubuntu-latest,On-Prem,1240,339,360,build,Network Error,DNS_EAI_AGAIN,"CircleCI step build | working_directory=~/project/feature-store | npm ci | request to https://registry.npmjs.org/pytest failed, reason: getaddrinfo EAI_AGAIN registry.npmjs.org | Exited with code 1",MEDIUM,95.92,10533,5,FALSE,FALSE,FALSE,FAIL,26,43,15,0,0.369
gitlab-deploypilot-ai-pr-validation,pipeline/983751/job/2328252,2026-04-06T09:35:00,GitLab CI,devops/deploypilot-ai,feature/pagos,cf0d6a02218921159bb4154a2feb3116683f3300,release_manager,Java,macos-latest,AWS,770,969,0,build,Build Failure,BUILD_SCRIPT_EXIT_2,Running with gitlab-runner 17.x | stage=build | $ make build | cargo build --release | error[E0432]: unresolved import crate::auth at /home/jenkins/workspace/deploypilot-ai/src/main/java/com/company/models/Service.java:128:41 | ERROR: Job failed: exit code 1,CRITICAL,83.18,18704,1,FALSE,FALSE,FALSE,FAIL,60,3,5,0,0.405
jenkins-ci-templates-build-test-deploy,ci-templates/main#30436,2026-04-22T03:27:00,Jenkins,devops/ci-templates,main,4c3bc1c977c7e1ca57e56b4beb101a0f3ba6fa53,akash_mlops,Rust,windows-latest,On-Prem,45,159,71,build,Resource Exhaustion,NODE_HEAP_OUT_OF_MEMORY,[Pipeline] stage(build) | [Pipeline] sh | npm run build | FATAL ERROR: Reached heap limit Allocation failed - JavaScript heap out of memory | address=0x8afae721c16e,CRITICAL,26.99,1105,1,FALSE,FALSE,TRUE,FAIL,16,2,1,0,0.164
gha-reporting-dashboard-build-test-deploy,118000261971-1,2025-12-03T23:13:00,GitHub Actions,reporting/reporting-dashboard,feature/pagos,eb3a8e58a6ccf886a57b4c4cdd43a5ec3f1b8794,qa_automation,Go,ubuntu-latest,Azure,547,161,392,None,None,None,Run deploy job on ubuntu-latest | ##[group]refs/heads/feature/pagos | health check passed for https://reporting-dashboard.dev.internal.example.com/healthz | deployment marked successful,None,36.26,1524,1,FALSE,FALSE,FALSE,PASS,1,6,3,0,0.307
circleci-order-fulfillment-service-build-test-deploy,d49302b1-7eac-533d-a51c-e92789ce5482,2026-06-04T12:15:00,CircleCI,commerce/order-fulfillment-service,dependabot/npm_and_yarn/lodash-4.17.21,e6c82d69d6aca36a010a40bd3bc4babbcb50ab4d,dependabot[bot],C++,windows-latest,Azure,470,29,157,test,Network Error,REGISTRY_504,CircleCI step test | working_directory=~/project/order-fulfillment-service | docker pull docker.io/company/order-fulfillment-service:e6c82d69 | received unexpected HTTP status: 504 Gateway Timeout from registry mirror 10.9.192.210 | Exited with code 1,HIGH,31.96,4323,0,FALSE,FALSE,FALSE,FAIL,17,5,2,0,0.036
gha-internal-api-gateway-security-scan,118000299120-3,2025-12-12T23:52:00,GitHub Actions,platform/internal-api-gateway,bugfix/payment-webhook,8227436ecbb5d6ebe0b25efceea0d81080b203cf,release_manager,Rust,macos-latest,AWS,692,241,370,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/bugfix/payment-webhook | artifact internal-api-gateway:8227436e published | all required checks passed,None,16.1,857,1,FALSE,FALSE,FALSE,PASS,7,5,4,0,0.138
circleci-data-ingestion-service-nightly-regression,7ee5c198-ea3b-5840-beae-52068f959dad,2026-06-04T22:39:00,CircleCI,data/data-ingestion-service,ci/cd-proyecto,815fb8d142afb5b59936336dbab8ee17922a9119,carlos_dev,Rust,windows-latest,On-Prem,1474,1387,1007,test,Timeout,MAVEN_DOWNLOAD_TIMEOUT,CircleCI step test | working_directory=~/project/data-ingestion-service | docker pull docker.io/company/data-ingestion-service:815fb8d1 | context deadline exceeded after 120s; registry did not respond,HIGH,52.38,17432,3,FALSE,FALSE,FALSE,FAIL,39,8,10,0,0.688
circleci-e2e-test-suite-pr-validation,b7d09724-7398-56dc-9329-8fba9ba654ee,2025-11-25T16:45:00,CircleCI,qa/e2e-test-suite,release/2026.06,4daf9db5ecb3813b0024b03d52fd06d73a2309e3,github-actions[bot],Java,self-hosted-linux,Azure,441,253,111,None,None,None,CircleCI step build | working_directory=~/project/e2e-test-suite | artifact e2e-test-suite:4daf9db5 published | all required checks passed,None,37.62,1763,1,FALSE,FALSE,FALSE,PASS,25,11,4,0,0.146
jenkins-recsys-clickthrough-service-nightly-regression,recsys-clickthrough-service/release#27904,2026-06-01T20:15:00,Jenkins,mlops/recsys-clickthrough-service,release/2026.07,b2905c16902ad9b29dbad95f60a4f6374995f5c1,dependabot[bot],C++,ubuntu-latest,Azure,195,872,1027,test,Resource Exhaustion,ENOSPC,[Pipeline] stage(test) | [Pipeline] sh | javac | java.lang.OutOfMemoryError: Java heap space during test compilation; MAVEN_OPTS=-Xmx1024m,CRITICAL,86.63,18561,2,FALSE,FALSE,FALSE,FAIL,78,12,3,0,0.513
ado-kafka-stream-processor-security-scan,20260613.34,2025-10-22T19:25:00,Azure DevOps,data/kafka-stream-processor,feature/order-events,b63c2dda943a61fd0a0f1cdbb1c7bcedda0603e0,release_manager,C++,windows-latest,GCP,203,465,462,None,None,None,##[section]Starting: build | Agent job on Azure Pipelines | artifact kafka-stream-processor:b63c2dda published | all required checks passed,None,51.98,1828,1,FALSE,FALSE,FALSE,PASS,30,7,4,0,0.064
circleci-billing-api-nightly-regression,a96bb6a5-c8c8-552b-a028-ac3f1204cd7c,2026-05-17T07:40:00,CircleCI,finance/billing-api,develop,3677355b2ede318c3e0b9f5daaf048f5d4823e06,data_pipeline_bot,Go,windows-latest,AWS,1276,563,154,deploy,Security Scan Failure,TRIVY_CRITICAL_CVE,CircleCI step deploy | working_directory=~/project/billing-api | trivy image --exit-code 1 docker.io/company/billing-api:3677355b | CRITICAL CVE-2024-8808 found in openssl package; fixed version available | Exited with code 1,HIGH,70.81,18180,1,FALSE,FALSE,FALSE,FAIL,17,40,18,0,0.447
gitlab-data-ingestion-service-deploy-staging,pipeline/893502/job/2129710,2025-10-25T12:59:00,GitLab CI,data/data-ingestion-service,hotfix/urgent-rollout,5ba2e1df3b10372e807f6ba683edbe39d966ed2f,github-actions[bot],C++,ubuntu-latest,GCP,1197,919,452,None,None,None,Running with gitlab-runner 17.x | stage=test | $ make test | C++ unit and integration tests passed | coverage report uploaded | no deployment rollback required,None,68.79,6053,2,FALSE,FALSE,FALSE,PASS,44,14,12,0,0.394
circleci-internal-api-gateway-pr-validation,f38e3b98-0b43-5089-9ffd-8f3f720818c6,2025-12-24T15:51:00,CircleCI,platform/internal-api-gateway,main,4ed6a38b159392f73cca7f7b713d3e608480efb1,github-actions[bot],Java,macos-latest,GCP,335,310,229,None,None,None,CircleCI step build | working_directory=~/project/internal-api-gateway | artifact internal-api-gateway:4ed6a38b published | all required checks passed,None,46.42,3245,0,FALSE,FALSE,FALSE,PASS,5,10,2,0,0.179
circleci-auth-service-ci,a887c6a5-e256-5618-b76e-66b8ac689d78,2026-05-16T00:52:00,CircleCI,security/auth-service,main,a380f1882f43682a5e7000f1bfc9fbe5fcc7c34a,platform_admin,Rust,ubuntu-latest,AWS,858,1344,186,build,Dependency Error,CARGO_CRATE_NOT_FOUND,CircleCI step build | working_directory=~/project/auth-service | npm ci | npm ERR! code ETARGET | npm ERR! notarget No matching version found for lodash@9.99.9 | package-lock.json out of sync,HIGH,92.6,1675,3,FALSE,FALSE,FALSE,FAIL,46,5,7,0,0.444
gitlab-billing-api-ci,pipeline/889329/job/2120526,2025-10-17T21:24:00,GitLab CI,finance/billing-api,hotfix/urgent-rollout,8ad463b4b7b1ffd87d52bb57661536472f5b7423,isuru_devops,Java,ubuntu-latest,On-Prem,272,566,25,None,None,None,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | health check passed for https://billing-api.prod.internal.example.com/healthz | deployment marked successful,None,40.19,5749,1,FALSE,FALSE,FALSE,PASS,8,3,4,0,0.233
